PdfType: replica
Format: lhagrid1
---
1.00000E-06 1.28121E-06 1.64152E-06 2.10317E-06 2.69463E-06 3.45242E-06 4.42329E-06 5.66715E-06 7.26076E-06 9.30241E-06 1.19180E-05 1.52689E-05 1.95617E-05 2.50609E-05 3.21053E-05 4.11287E-05 5.26863E-05 6.74889E-05 8.64459E-05 1.10720E-04 1.41800E-04 1.81585E-04 2.32503E-04 2.97652E-04 3.80981E-04 4.87518E-04 6.26039E-04 8.00452E-04 1.02297E-03 1.30657E-03 1.66759E-03 2.12729E-03 2.71054E-03 3.44865E-03 4.37927E-03 5.54908E-03 7.01192E-03 8.83064E-03 1.10763E-02 1.38266E-02 1.71641E-02 2.11717E-02 2.59364E-02 3.15062E-02 3.79623E-02 4.53425E-02 5.36750E-02 6.29705E-02 7.32221E-02 8.44039E-02 9.64793E-02 1.09332E-01 1.23067E-01 1.37507E-01 1.52639E-01 1.68416E-01 1.84794E-01 2.01731E-01 2.19016E-01 2.36948E-01 2.55242E-01 2.73927E-01 2.92954E-01 3.12340E-01 3.32036E-01 3.52019E-01 3.72282E-01 3.92772E-01 4.13533E-01 4.34326E-01 4.55495E-01 4.76836E-01 4.98342E-01 5.20006E-01 5.41818E-01 5.63773E-01 5.85861E-01 6.08077E-01 6.30459E-01 6.52800E-01 6.75387E-01 6.98063E-01 7.20830E-01 7.43683E-01 7.66623E-01 7.89636E-01 8.12791E-01 8.35940E-01 8.59175E-01 8.82485E-01 9.05866E-01 9.29311E-01 9.52817E-01 9.76387E-01 1.00000E+00 
1.14018E+00 1.22539E+00 1.32482E+00 1.44156E+00 1.57954E+00 1.74381E+00 1.94091E+00 2.12132E+00 2.17945E+00 2.49622E+00 2.89383E+00 3.39925E+00 4.05063E+00 4.90286E+00 6.03623E+00 7.57063E+00 9.68869E+00 1.26749E+01 1.69835E+01 2.33578E+01 3.30501E+01 4.82334E+01 7.28041E+01 1.13998E+02 1.85779E+02 3.16228E+02 
908 909 910 900 901 902 903 904 905 906 907 930 931 932 940 941 942 
1.77177E+00 1.07301E-01 4.22743E-02 1.77176E+00 1.07301E-01 1.50325E+00 8.49283E-02 3.68809E+02 2.06393E+00 1.14142E-01 9.71122E+01 6.34919E+00 3.57041E-01 3.36324E+04 6.34775E+00 3.56910E-01 -3.25448E+04 
1.79802E+00 1.22227E-01 5.16831E-02 1.79801E+00 1.22227E-01 1.53381E+00 1.02225E-01 3.90555E+02 2.10855E+00 1.39711E-01 1.04977E+02 6.47828E+00 4.31215E-01 -9.14262E+03 6.47680E+00 4.31086E-01 1.03026E+04 
1.86076E+00 1.51359E-01 6.38945E-02 1.86075E+00 1.51358E-01 1.59355E+00 1.29586E-01 4.13305E+02 2.19239E+00 1.78268E-01 1.13211E+02 6.72971E+00 5.47245E-01 -4.41941E+04 6.72818E+00 5.47116E-01 4.54300E+04 
1.97688E+00 1.96624E-01 7.99791E-02 1.97686E+00 1.96622E-01 1.69323E+00 1.68229E-01 4.37219E+02 2.32871E+00 2.31294E-01 1.21882E+02 7.14766E+00 7.10085E-01 -4.43181E+04 7.14609E+00 7.09957E-01 4.56336E+04 
2.13573E+00 2.52328E-01 1.01455E-01 2.13571E+00 2.52325E-01 1.82954E+00 2.15823E-01 4.62269E+02 2.51519E+00 2.96574E-01 1.30972E+02 7.71946E+00 9.10507E-01 -4.44305E+04 7.71784E+00 9.10380E-01 4.58294E+04 
2.34474E+00 3.20028E-01 1.30570E-01 2.34471E+00 3.20024E-01 2.00888E+00 2.73713E-01 4.88494E+02 2.76056E+00 3.75940E-01 1.40497E+02 8.47182E+00 1.15412E+00 -4.45309E+04 8.47015E+00 1.15399E+00 4.60172E+04 
2.61225E+00 4.01352E-01 1.70697E-01 2.61221E+00 4.01346E-01 2.23849E+00 3.43317E-01 5.15936E+02 3.07463E+00 4.71312E-01 1.50479E+02 9.43479E+00 1.44677E+00 -4.46189E+04 9.43307E+00 1.44665E+00 4.61965E+04 
2.86530E+00 4.74677E-01 2.12481E-01 2.86524E+00 4.74668E-01 2.45577E+00 4.06129E-01 5.38033E+02 3.37177E+00 5.57329E-01 1.58530E+02 1.03457E+01 1.71066E+00 -4.46783E+04 1.03439E+01 1.71053E+00 4.63295E+04 
2.94765E+00 4.97956E-01 2.26987E-01 2.94759E+00 4.97946E-01 2.52650E+00 4.26081E-01 5.44640E+02 3.46847E+00 5.84644E-01 1.60940E+02 1.06421E+01 1.79444E+00 -4.46942E+04 1.06403E+01 1.79431E+00 4.63674E+04 
